text,label
"I want to top up by using a credit card, which ones do you support?",inquiry
"I have a US credit card, will you accept it?",inquiry
What currencies and cards do you support?,inquiry
how do i add money from my amex card to top up,inquiry
What cards and currencies can I use to top up my account?,inquiry
Will you accept my credit card?,inquiry
"Will you accept my credit card, it my only one.",inquiry
"If I want to add funds to the account using American Express, how do I do that?",inquiry
I just have one additional card from the USA. Do you support that?,inquiry
Why doesn't it work when I use American Express to try to add money to my account?,inquiry
Which cards are accepted for topping up?,inquiry
What kinds of cards can I use to top up?,inquiry
Help me use American Express to add money to the account.,inquiry
What cards and currencies can I use?,inquiry
What currency is acceptable for a top up?,inquiry
What other credit cards can I use?,inquiry
What payment methods are used to top up?,inquiry
how can i add money from my amex card,inquiry
I only have a card from the US is that okay?,inquiry
Is American Express accepted?,inquiry
Which currencies do you work with?,inquiry
Can I use this app for any currency?,inquiry
"For adding money, which currencies do you accept?",inquiry
How can I pay for top-ups?,inquiry
Is American Express supported for adding money into my account?,inquiry
Can you tell me which cards and currencies are supported?,inquiry
"I would like to top up via credit card, which credit cards do you support?",inquiry
"I only have one more US credit card, is it accepted?",inquiry
"If I want to topup by card, how do I do it?",inquiry
"I want to know which currencies and cards are supported, can you provide a list?",inquiry
"I want to top up by card, what do you support?",inquiry
can i add funds  with a card from the united states,inquiry
I want to top up my account. What payment methods are supported?,inquiry
How can I use my American Express to add money into my account?,inquiry
What card or currency can I use to pay?,inquiry
My card wants to be topped what do you guys support?,inquiry
do you accept from usa credit card?,inquiry
What currency can I use to pay for a top up?,inquiry
Do you have a list of the cards and currencies supported?,inquiry
What are the various currencies and cards that you offer support for?,inquiry
What currencies can be used for top up?,inquiry
"Do I have to top up in euros if I use a card, or can I use a different currency?",inquiry
What cards do you support,inquiry
What are the currencies that are accepted to add money?,inquiry
What kind of cards an currency do you support?,inquiry
Which cards do you support for top up?,inquiry
"Top up my card please, which y'all support?",inquiry
Do you accept US credit cards?,inquiry
I need to know if you will accept my credit card.,inquiry
I want to add funds to my account. What payment methods are accepted?,inquiry
"I would like to order a virtual card, where can I get one?",support_request
"I need to order a new virtual card, how do I do that?",support_request
How can I sign up for a virtual card?,support_request
I haven't received my virtual card yet!!,support_request
Can you give me a virtual card?,support_request
I want to get my hands on one of those virtual cards!,support_request
i need a virtual card,support_request
How do I get to the virtual cards?,support_request
want to know how to get virtual card,support_request
Where is my virtual card?,support_request
Where are the virtual cards?,support_request
Is it possible to order a virtual card?,support_request
how to i go about getting my virtual card,support_request
I don't have a virtual card - how do I get one?,support_request
How to receive virtual card?,support_request
Why haven't I gotten a virtual card yet?,support_request
Where do I order a virtual card?,support_request
Can i have a virtual card?,support_request
Please explain to me the process of getting a virtual card.,support_request
my virtual card has not came yet!,support_request
Which part of the app do I order virtual cards from?,support_request
Where do I have access to a virtual card?,support_request
How to order a virtual card,support_request
Where do I get a virtual card?,support_request
Why haven't I been given a virtual card yet?,support_request
Can you help me find the virtual card?,support_request
How do I go about getting hold of a virtual card?,support_request
Where's my virtual card,support_request
How can I go about ordering a virtual card?,support_request
Where can i find the virtual card?,support_request
"I'd rather not use my physical card, how can I get a virtual card?",support_request
What do I have to do to get my virtual card?,support_request
can i use my app to get a virtual card,support_request
How can I obtain a virtual card?,support_request
I'm interested in getting a virtual card.  How do I get one?,support_request
What is the way to go about getting a virtual card?,support_request
How can I receive a virtual card?,support_request
When will my virtual card arrive?,support_request
How do I get my virtual card?,support_request
how to get virtual card,support_request
What is the best way to get my virtual card?,support_request
"I need to make a purchase online, where is my virtual card?",support_request
I look but I see no virtual card. Why is that?,support_request
"Hello, what is a virtual card and how do I get one?",support_request
How come I did not get a virtual card yet?,support_request
"how many virtual cards can i have, i want 8",support_request
How do I get a virtual card on my device?,support_request
How do I access the virtual card?,support_request
I'd like more info on getting a virtual card.,support_request
Do I get to have one of those virtual cards I've heard about?,support_request
where can i have a virtual card,support_request
I would love one of the virtual cards!,support_request
I would like to order a virtual card.,support_request
I have yet to receive my virtual card,support_request
How long will it take to receive a virtual card?,support_request
Why have I not received a virtual card yet?,support_request
I can't find the virtual card,support_request
Can you assist me in acquiring a virtual card?,support_request
I want one of the virtual cards!,support_request
How come I didn't get a virtual card yet?,support_request
And do you have virtual cards instead of physical ones?,support_request
How do I go about getting a virtual card?,support_request
When will I get a virtual card? I haven't gotten one yet,support_request
Where can I order my virtual card?,support_request
Where can virtual cards be ordered?,support_request
How can I locate the virtual card?,support_request
How long do you have to wait to see your virtual card your ordered?,support_request
I want to get a virtual card!,support_request
How to access my virtual card,support_request
Where can I sign up for a virtual card?,support_request
Where do i go to receive a virtual card,support_request
Are there virtual cards,support_request
Please let me know how to place an order for a virtual card,support_request
I ordered a virtual card but it hasn't come through yet,support_request
Is there a way to get a virtual card?,support_request
"I haven't received my virtual card yet, do yo know why?",support_request
why hasn't my virtual card arrived?,support_request
What is the virtual card and how can i get one?,support_request
"I have lost my card, but need to place an online order! How do I get a virtual card instantly?",support_request
I've got to have one of those virtual cards.,support_request
Where is my virtual card located?,support_request
Why have I not yet received my virtual card?,support_request
Where would I order a virtual card?,support_request
"I need to order a new card, can you please direct me to the virtual cards?",support_request
I need my virtual card,support_request
I haven't received my virtual card.,support_request
How do I receive a virtual card?,support_request
I heard you have virtual cards. How do I get one?,support_request
I would like a virtual card...how do I get one?,support_request
explain the virtual card,support_request
I'd like like to know where I can order a virtual card?,support_request
what is a virtual and how do i get one,support_request
why hasn't my virtual card come yet?,support_request
Is there a way to order a virtual card on the website?,support_request
Is there an alternative to a physical card?,support_request
Please tell me how I can get a virtual card.,support_request
"I did not get my virtual card yet, Why?",support_request
Where do I find a virtual card?,support_request
Why is my last cheque deposit taking so long?,inquiry
I am still waiting for a the cash I deposited this morning,inquiry
"I tried using a check to update my balance, but it isn't work? Is something wrong?",inquiry
I deposited cash but it isn't showing up in my account,inquiry
I put some cash into my account but it's not displaying that on my balance.,inquiry
Why hasn't my cash been deposited yet?,inquiry
"Hi, I want to inquire about my balance. Some cash was deposited and it hasn't updated yet.",inquiry
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?,inquiry
"I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this",inquiry
"The cheque I sent a few days ago has not been deposited yet, what is the hold up?",inquiry
cash and check deposit has not gone thru,inquiry
"my balance has not changed, despite depositing a cheque",inquiry
Why did my cash deposit not show up?,inquiry
Why is my money not in my account. I have already sent it out.,inquiry
I placed a cash deposit in my account but I can't see it yet.,inquiry
I'm not seeing my cash deposit showing up in my account.,inquiry
Last week I put a cash deposit into my account and it is still isn't there.,inquiry
I checked the app and my balance has not been updated for the cash or cheque deposit.,inquiry
"I put some money in my account the other day and it's not gone in yet, can you help with this?",inquiry
I did a cash deposit to my account but it doesn't show up,inquiry
I can't see my cash deposit in my account.,inquiry
"I deposited money in the form of a cheque, but my balance has not increased.",inquiry
Where is the cash deposit I made?,inquiry
"I can't figure out why I haven't gotten my cash, when I already put the check in the bank.",inquiry
Why is my deposit still pending?,inquiry
I made a cash deposit and the balance wasn't updated.,inquiry
I did a cash deposit to my account but my balance is still the same. What happened?,inquiry
I just deposited cash to my account and can't find it!,inquiry
Online banking is not showing my cheque or cash deposit so the balance is incorrect.,inquiry
i need help. I updated my balance with a check yesterday and Im not seeing it. Can you look at my account to see what went wrong?,inquiry
When will my cheque be processed?,inquiry
What happens if I deposit a cheque accidentally?,inquiry
Why isn't my cheque deposit showing on my account?  I though it would be faster and would like to to look into it and help.,inquiry
When will my deposit from this morning show up?,inquiry
I tried updating my balance by cheque yesterday but it doesn't seem to be working. Shouldn't that be faster? Please check my account something has gone wrong there.,inquiry
Where is my missing cheque I deposited?,inquiry
My balance doesn't show my deposit.,inquiry
My account balance doesn't reflect an update I made by cheque yesterday. Is something wrong or is the system slow?,inquiry
I made a deposit and the balance hasn't been updated.,inquiry
I have yet to receive the cash I added to my account this morning.,inquiry
Why isn't my cash deposit showing up in my account?,inquiry
"I deposited some cash but it hasn't shown up in my account yet, what's going on?",inquiry
I deposited a cheque but the cash hasn't arrived yet,inquiry
I've already sent the money out and still have not received money in my account.,inquiry
I have made a recent check and cash deposit that isn't reflected in my balance.,inquiry
I placed a cheque but the funds aren't there,inquiry
The cheque I sent to you to have deposited a couple days ago has not cleared in my account yet. What is the issue?,inquiry
"the balance has not changed, but I have deposited some money",inquiry
"I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque.",inquiry
I need my account checked because it appears there is a problem. I attempted to update my balance yesterday using cheque but it doesn't seem to have worked.  Should this not be faster than this?,inquiry
I've deposited a check but the cash isn't showing that it's there yet.,inquiry
Waiting for the cash I deposited this morning still,inquiry
"I put cash in my account, but I don't see it.",inquiry
Where did the money I deposit go??,inquiry
"I Submitted a cheque couple of days ago, nothing happened to my account yet.What could be the possible issue?",inquiry
I made a cash deposit a few days ago and it's still not reflected in my account. Do you know what might have happened?,inquiry
Why is the cash not showing in my account for the check I deposited?,inquiry
When will the check I deposited post to my account?,inquiry
How do I see my updated balance after I make a cheque or cash deposit?,inquiry
Why isn't my deposit in my account?,inquiry
Where is my cash deposit in my balance?,inquiry
Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!,inquiry
"I deposited cash this morning, but it's not showing up in my account. Can you tell me where's my money?",inquiry
How long does it take for a cheque to post to your account?,inquiry
Why has my account balance not changed after depositing a cheque?,inquiry
Where is the cash I deposited?,inquiry
Why is my balance still the same after a cheque deposit?,inquiry
Why is my check still not showing up on my account? It's been a week already,inquiry
Why isn't my balance updating after depositing cheques and cash.,inquiry
My cash deposit isn't in my account. What happened?,inquiry
I updated by balance with a cheque yesterday but it isn't showing on my account. Did something go wrong?,inquiry
I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please?,inquiry
Why isn't my deposit showing up?,inquiry
My balance was not updated with my checque or cash deposit.,inquiry
"Help! I'm missing money, I deposited a cheque but its not showing on my balance.",inquiry
My cash deposit from a week ago is still not in my account. Can you help me please?,inquiry
I made a deposit but it is not showing up in my balance.,inquiry
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?,inquiry
The cheque I deposited isn't showing in my account,inquiry
my check or cash deposit has not shown up,inquiry
Why isn't my cash deposit showing up in my account? I deposited it this morning.,inquiry
"I deposited a cheque, why isn't my balance showing that I did?",inquiry
Why hasn't my cash arrived from a deposited check?,inquiry
"I put money in my account a week ago but its still not there, what is happening?",inquiry
"I made a cash deposit, but it hasn't shown up in my balance yet.",inquiry
"When will I see my cash, since I already deposited my check?",inquiry
"Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.",inquiry
I haven't seen the cash yet from the cheque I deposited.,inquiry
I've deposited a check in my account but the cash isn't showing as available.,inquiry
"I sent a cheque to you a few days ago and the deposit has yet to appear in my account. I need this money, what is the problem?",inquiry
What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?,inquiry
Why am I not seeing the check I deposited this morning in my account?,inquiry
Do you guys accept cash? Because i deposited some this morning and I can't see it in my account.,inquiry
My cash deposit hasn't posted to my account.,inquiry
"I had a cheque deposited, but I don't see my money yet?",inquiry
My balance is not right. It has not been updated for the cash or cheque deposit.,inquiry
"After I deposited my cash, I still don't see it in my account.",inquiry
I made a cash deposit going to my account but it is not there,inquiry
"I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please",inquiry
My cheque deposit didn't seem to work.,inquiry
I still do not see the cash deposit in my account from last week. Why?,inquiry
When will my cheque process?,inquiry
"I deposited a check, but haven't received the funds for it.",inquiry
After depositing a cheque my balance did not change.,inquiry
Cash has been deposited this morning but it hasn't came through.,inquiry
I deposited a cheque a week ago but have yet to receive the cash.,inquiry
"I put money into my account in the form of a cheque, but my balance did not change.",inquiry
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",inquiry
"My mother deposited a cheque into my account last week, why is it still not showing up?",inquiry
Why hasn't my balance been updated from the check deposit I made?,inquiry
Where is the money I put in the bank?,inquiry
I haven't received the cash from the check I deposited.,inquiry
After trying to update my account balance yesterday by cheque it doesn't seem to working. Shouldn't the process be quicker? I need my account looked at because there appears to be a problem.,inquiry
Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist.,inquiry
"Even though I made a cash deposit, I am not seeing it in my account.",inquiry
I put money in my account a week ago but its still not there?? What happened to my money?,inquiry
Why did the cash deposit not show up in my account?,inquiry
What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!,inquiry
"I deposited cash into my account, why do I not see it?",inquiry
Can you tell me why a cheque deposit isn't showing in my balance?,inquiry
Why is my cash deposit not in my account?,inquiry
Why isn't my money from a check deposit showing?,inquiry
"I put my check in the bank, but I haven't gotten my cash yet?",inquiry
How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,inquiry
i used a check check yesterday to balance my account and it isn't showing up?,inquiry
"I recently deposited some money into my account, but it still isn't showing up. What's going on?",inquiry
"My friend deposited $100 into my account, but it is not showing up!",inquiry
The cash deposit I made this morning has not been credited to my account,inquiry
"I did a cash deposit to my account, but I am not seeing it on my statement.",inquiry
I deposited a cheque but I don't see the funds in my account.,inquiry
When will my deposit post to my account?,inquiry
I am still waiting for the cash to be returned from a cheque I deposited!,inquiry
How long does it take to show a deposit I made to my balance?,inquiry
I deposited cash into my account and I'm having trouble seeing it on my account.,inquiry
"I wrote a check to the account yesterday to add to my balance, but I don't see the amount of the check reflected anywhere.  Is it being held up for some reason?  I should have seen a new balance by now!",inquiry
How long do cheques take to post to your account?,inquiry
I deposited money but my balance hasn't been updated yet.,inquiry
"I deposited cash this morning, but it is not yet available.",inquiry
I have cash deposit to my account but it is experiencing a problem,inquiry
How long will it take for the cash I deposited this morning to show up?,inquiry
The cast deposit from a week ago still is not in my account. Why?,inquiry
Why is the check I deposited this morning not showing up?,inquiry
How long do deposits take to appear? I've been waiting for more than a week and need the money!,inquiry
When will my deposit be processed?,inquiry
I am still awaiting the money I put into my account this morning.,inquiry
Why am I still not able to see the money I deposited a week ago? This is urgent!!,inquiry
I deposited a check a few days ago and it's still not gone in! Please help me with this,inquiry
I made a check and cash deposit that wasn't credited to my account.,inquiry
"I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!",inquiry
Why hasn't my cheque processed?,inquiry
I am still currently waiting for the cash that has been deposited into the account this morning.,inquiry
I sent a check into the system but still haven't received the cash yet,inquiry
I recently deposited a cheque and cannot find the cash from it.,inquiry
When will I receive the cash payment from the check I deposited?,inquiry
My cheque is slow to cash,inquiry
I attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?,inquiry
Why haven't I seen the cash from the cheque I deposited yet?,inquiry
My cheque is taking a while,inquiry
I made a cash deposit to my account but i don't see it,inquiry
The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check.,inquiry
where is my money from this morning,inquiry
Why is it taking so long for my money to appear in my account? I have been waiting a week!,inquiry
"I deposited a cheque, but the balance hasn't changed yet.",inquiry
My account balance has not updated since I deposited a cheque recently.,inquiry
How long does a check take to show up in the account balance?,inquiry
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,inquiry
Why hasn't my account updated?,inquiry
I haven't received the money from the check I deposited.,inquiry
"I deposited a cheque with some money, but the balance hasn't changed.",inquiry
"I deposited a cheque, but my account balance stayed the same.",inquiry
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,inquiry
why hasn't my cash arrived yet from my cheque?!,inquiry
I made a check deposit but the cash hasn't arrived in my account yet.,inquiry
The balance hasn't changed yet after depositing a cheque with some money.,inquiry
What happened to my cash deposit?,inquiry
"Please, tell me why I can't have the funds I deposited a week ago? I need the money now.",inquiry
"After my checque or cash deposit, my balance didn't update.",inquiry
When will my balance reflect a deposit?,inquiry
I made a cash deposit to my account but it is not there,inquiry
I deposited a cheque and its been days and I still haven't received the cash!!,inquiry
"I deposited some money, but the balance has not changed.",inquiry
I am interested in changing my personal details.,support_request
I am here to change my adress.,support_request
I'd like to make some changes to my personal information.,support_request
I would like to change my name after marriage.,support_request
I would like to change my adress,support_request
My address is incorrect on my file.,support_request
My address details have changed and I want to update them,support_request
Where do I go to edit my personal details on my account?,support_request
"I need to change my name, since i just got married",support_request
I moved to a new city and need to change my address,support_request
How can I change my address?,support_request
My last name has changed and I need to update my account details.,support_request
where can I change my address?,support_request
How do I edit the personal details on my account?,support_request
details need to be modified,support_request
Am I able to modify my account details?,support_request
How can I change my name because I just got married?,support_request
Where can I find how to change my name?,support_request
I just moved. How do I give you my new address?,support_request
I need to change my address in the personal details.,support_request
Why can't I edit my personal details?,support_request
I need to change details about my personal account.,support_request
I need to change my phone number.,support_request
How can I change my name in my profile?,support_request
I have a new phone number and need to edit my contact information.,support_request
How do I go about changing my address?,support_request
I need to change my personal details in my account.,support_request
My billing address changed and I need to update my information.,support_request
Tell me how to change my details.,support_request
How do I change my account details?,support_request
How do I change the details in my account?,support_request
I would like to change my address.,support_request
I just had a wedding and I want to take my spouses name.,support_request
I got married and need to change my name.,support_request
need my details changed,support_request
I've just got married and want to change my name.,support_request
How do I edit my details?,support_request
I am looking to change my adress.,support_request
I need to change my last name on my account because I just got married.,support_request
after i got married i need to change my name,support_request
Since I just got married I need to change my name.,support_request
I want to change my account details.,support_request
should i contact customer support if i can't edit details,support_request
Need to report a change of address.,support_request
"Changed details is essential, what steps do I take to do so?",support_request
Please tell me how to edit my personal details.,support_request
How would I change my details?,support_request
How can I change my information?,support_request
I need to add my new address now that I've moved.,support_request
"I moved, can I edit my personal details?",support_request
How do I change my details?,support_request
"my identity hasn't been verified and i can't edit my details, what's next",support_request
I need to change my home address.,support_request
I would like to alter my personal details.,support_request
Can I change my details because I moved?,support_request
How to edit personal details?,support_request
Please tell me where I can update my details since I moved.,support_request
how to change name on account,support_request
I need to update my demographics.,support_request
"Change of location, need to change details",support_request
How can I edit my personal details in the app?,support_request
I would like to change my personal details.,support_request
Can you walk me through how I can edit some of my personal information?,support_request
How do I change my address ?,support_request
Can I change my name?  I am not married.,support_request
"Since I got married, I need to change my name.",support_request
Is it possible to change my address?,support_request
I need to modify my details.,support_request
Is there a way to modify my details?,support_request
Where can I modify my details?,support_request
I got a new address and need to change my old one.,support_request
How to modify my details.,support_request
"My marital status has change, I got to correct my name to reflect that.",support_request
Can I change my address?,support_request
I moved so I need to change my address. How do I do that?,support_request
I've just moved and I need to change my details,support_request
I've just been married and need to update my name,support_request
How do I change my name after marriage,support_request
I moved and would like to change my address.,support_request
Talk me through modifying my details.,support_request
I just got married and need to change my name on the account,support_request
How do I update my address?,support_request
I just got married and I need to change my name,support_request
Can I update my details?,support_request
I need to update my address.,support_request
is there a way to change name?,support_request
I must change my address.,support_request
How do I modify my details?,support_request
My address needs to be changed.,support_request
How do I input a new address?,support_request
Can someone assist me with updating my account details with changing my last name?,support_request
How would I be able to make changes to my personal details?,support_request
How do I edit my personal details?,support_request
"Not living in same place, need to change details",support_request
How can I update my personal information after moving?,support_request
I moved and need to change my address.,support_request
I moved and need to change my personal information.,support_request
Where do I go to change my account details?,support_request
"went somewhere else, need to change details",support_request
"My details need to be changed, how can I do so?",support_request
How can I change to my married name?,support_request
how do i get into my account and edit my details,support_request
I would like to edit my personal information .,support_request
How do I modify my account details?,support_request
How do I change my name?,support_request
Can I edit my personal details?,support_request
I need to change my contact information.,support_request
I need to update my phone number.,support_request
Can I edit my details?,support_request
I got a new address and need to change my information.,support_request
I need to change my data.,support_request
What should I do after I've moved and need to update my personal details?,support_request
Editing my personal details,support_request
Where can I edit personal details?,support_request
How can I change my account details?,support_request
Where do I go to update details?,support_request
I need to change my address,support_request
Where can I modify my information?,support_request
How do I change my last name?,support_request
I have a new email.,support_request
How can I update my details since I moved?,support_request
Can you help me with proving my identity?,support_request
What proof do you need for my identification?,support_request
Are there any reasons that my identity wouldn't be accepted even though everything I've provided is factual?,support_request
I am having some difficulty verifying my id.,support_request
I am not able to verify my id. Why?,support_request
Help me verify my identify?,support_request
I can't verify identity through the app.,support_request
I need help verifying my identity.,support_request
I'm having trouble proving my identity,support_request
Why isn't my id verified?,support_request
This stupid system is not letting me prove my identity.,support_request
The app is having trouble verifying my identity.,support_request
Why is my identity not being verified?,support_request
"You will hear back from us about your verification results in 10 minutes to a one hour timeframe.  If these verification results do fail, please double-check to make sure your images are clear and have no glare or blur; your photos need to be fully readable.  You need to be 18 years of age or older and a resident of Switzerland or the European Economic Area to create an account.",support_request
The app does not know it is me.,support_request
My identity wasn't verified,support_request
Help me verify my identification.,support_request
Unsure how to provide my identity.,support_request
It can take between 10 minutes to an hour before you hear back from us about the verification result.  Please try again if your verification fails.  Make sure you double check that images are clear and all document photos are readable without blur or glare. You have to be 18 or older and live in the European Economic area or live in Switzerland to be able to open an account.,support_request
I can't upload my identification.,support_request
Why isn't my id verifying?,support_request
How long does it take to prove my identity?,support_request
Why am I not allowed to verify my id?,support_request
I am not able to prove my identity,support_request
The app failed to verify my id.,support_request
"Hearing back from us regarding your important verification results may take 10 minutes to one hour time.  If verification results do fail, double-check to make sure all of your images are clear --  make sure your photos have no glare or blurring. Note: These photos need to be readable as well.  You also need to be 18 years of age or older.  You must be a resident of Switzerland or the European Economic Area to open a new account.",support_request
I'm unable to verify my identity,support_request
My identity verification didn't work,support_request
I'm not able to verify my identity.,support_request
The app is not able to realize that it is me.,support_request
The app does not believe that I am myself,support_request
It won't let me verify my identity.,support_request
I am unable to prove my identity,support_request
I dont have identification,support_request
Why isn't this accepting my identity?,support_request
The app won't identify me.,support_request
My identity can't be verified for some reason,support_request
My identity is unable to be verified.,support_request
I have no way to prove my identity.,support_request
The app does not recognize who I am.,support_request
"If you are waiting for verification, it can take 10 minutes to 60 minutes to get results.You will hear from us once we have it.  Please make sure your images are clear and photos of documents are readable. you have to be at least 18 years old and live withing the Economic Area of Europe or in Switzerland in order to open an account.",support_request
Why am I unable to verify my id?,support_request
"Hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour.  If this verification has in fact, failed, double-check to make sure that your images are clear.  Also make sure that your document photos have no blur or glare. They need to be readable.  You must also be 18 years of age or older and be a resident of Switzerland or the European Economic Area to open an account.",support_request
I'm having a hard time proving my identity.,support_request
I'm having problems with ID verification,support_request
I am having a problem with verifying my identity.,support_request
I cant prove who I am,support_request
I am not recognized by the app.,support_request
The app doesn't think that I am myself,support_request
What do I have to do to prove my identity?,support_request
What am i missing to verify my id?,support_request
I do not have the information to verify my identify.,support_request
There is no way for me to prove my identity.,support_request
I will not be able to verify my identity.,support_request
How long does it take for my id to verify?,support_request
The app is telling me that I am not me.,support_request
What do I do if I can't prove my identity?,support_request
The app can't verify my information for identity proofing purposes.,support_request
What should I do if I can't prove my identity.,support_request
What's wrong with my ID? I can't verify it.,support_request
Problem verifying my account,support_request
The app doesn't believe its me.,support_request
"app malfunctioning, does not know its me",support_request
I can get my identification verified.,support_request
I am having trouble with the app recognizing me.,support_request
How long will it take to verify my account?,support_request
How come I can't seem to verify my id?,support_request
I don't have the means to prove my identity.,support_request
My app says that I'm not verified.,support_request
I don't have a way to prove my identity.,support_request
Why hasn't my ID been verified?,support_request
The app doesn't think it's me.,support_request
How long does it take to verify a person's identity?,support_request
I'm not sure how to provide my identity.,support_request
Why is my identity not verified?,support_request
Why is my identity verification process not working?,support_request
My identity verification is not working.,support_request
I'm having trouble with proving my identity.,support_request
I am having a problem proving who I am,support_request
It won't let me prove my identity.,support_request
I am having trouble verifying my id.,support_request
Why am I unable verify my id?,support_request
My identity can't be verified.,support_request
I have trouble proving my identity.,support_request
I can't verify my ID. Why?,support_request
"My identity isn't being accepted, what should I do?",support_request
The app failed to verify me.,support_request
Why hasn't the app verified my identity?,support_request
The app doesn't believe that I am myself,support_request
"The app isn't letting me log in, but my info is correct.",support_request
I need help proving that this is really me and to verify my identity.,support_request
why does it take so long to verify my id,support_request
My identity verification isn't working,support_request
I am having trouble to verify my identity,support_request
Everytime I try to prove my identity it won't let me.,support_request
I'm having difficulty verifying my identity.,support_request
Help me verify my identity.,support_request
I'm still waiting on my identity verification.,support_request
Why can't my ID be verified?,support_request
Help my prove my identity.,support_request
i am under 18 and i am trying to verify my id. why wont it work?,support_request
What do I need to bring for identification?,support_request
"I'm not sure what to do about the PIN, because I don't have one yet.",support_request
Is my PIN sent separably?,support_request
Where can I get my card PIN?,support_request
my pin hasn't arrived in the post! How do I cancel it or get a new one?,support_request
Where is the card PIN located?,support_request
"I have my card, when whill my PIN be available?",support_request
I dont have a pin,support_request
i have yet to get my pin,support_request
Where is my card PIN?,support_request
The card PIN?,support_request
I do not see the card PIN anywhere?,support_request
My pin isn't here yet,support_request
Is my PIN recorded anywhere?,support_request
How will I know my pin number?,support_request
"I need my PIN, where is it?",support_request
I haven't received my pin,support_request
I am not able to see the card PIN anywhere?,support_request
"I don't know my PIN, how can I find that out?",support_request
Where can the pin be located?,support_request
How do I find my PIN?,support_request
Why have I not received my PIN,support_request
When do I get my PIN?,support_request
Where can I locate my card PIN?,support_request
Tell me about the card PIN?,support_request
"In the app, where do I find my card PIN?",support_request
do i have to wait for a physical card before i get my pin,support_request
The card PIN is not visible anywhere?,support_request
I cannot see the card PIN anywhere?,support_request
How will I receive my PIN?,support_request
My card arrived but I don't know how to get my PIN.,support_request
Where should I look for my PIN number at?,support_request
Where can I locate my PIN at?,support_request
Where is the PIN for my card located?,support_request
I do not have my pin yet,support_request
Do I have a card PIN?,support_request
Where is my PIN located?,support_request
I can't find the PIN.,support_request
What can you tell me about the card PIN?,support_request
Where can I find my card PIN?,support_request
How do I find my PIN number?,support_request
I am yet to receive my pin.,support_request
i cannot find my card PIN,support_request
How do I set up my card PIN?,support_request
I cannot find my PIN.,support_request
How do I request the PIN?,support_request
I haven't received the PIN yet.,support_request
"I signed up, but don't have a PIN. Where can I find it?",support_request
How is the PIN delivered?,support_request
"Help, I don't know what the PIN is to my card?",support_request
I didn't get a PIN yet. What gives?,support_request
Where's my card PIN?,support_request
How do I set my physical card PIN?,support_request
wheres my pin,support_request
When will I have access to my pin number?,support_request
What's my pin number?,support_request
Where do i find my PIN?,support_request
When do I set up my card PIN?,support_request
Can you tell me how to locate my PIN?,support_request
Do i have to wait to get the pin or can i set up a pin,support_request
How do I locate my PIN now that I have my card?,support_request
Where is my PIN?,support_request
Explain the card PIN to me.,support_request
How do I find the PIN?,support_request
Will the PIN come separately?,support_request
Where can I find my PIN? I haven't gotten it yet.,support_request
Where is my pin? I don't have it yet,support_request
How do I know what my PIN is?,support_request
How long does it take for me to get my pin,support_request
How long do I wait for my PIN,support_request
still need to get card pin,support_request
I have not received my pin yet,support_request
How do I get my card PIN?,support_request
I havn't received my PIN yet.,support_request
I haven't received my PIN yet. Do I need to get it from you?,support_request
In regards to the PIN of the card?,support_request
Does the PIN come under separate cover?,support_request
do i need to wait to get my card before getting a pin,support_request
Will my pin number be sent with my card?,support_request
I can't find my PIN anywhere.,support_request
I have a question regarding the PIN of the card?,support_request
How do I get a PIN?,support_request
I haven't been sent my new pin!,support_request
"So, the card PIN?",support_request
can i go into my app to find my pin,support_request
Is the PIN separately delivered?,support_request
I don't have a PIN at this point.,support_request
do i need to wait for my card before i get pin,support_request
Where do I find my card PIN?,support_request
I can't find the card PIN.,support_request
Where is the PIN number found?,support_request
When do I get my card PIN?,support_request
How is my PIN sent?,support_request
Is the PIN sent in another message?,support_request
Do you deliver the PIN separately?,support_request
Is my PIN the same thing as my passcode?,support_request
"I'm looking in the App and can't find my PIN, where should I look?",support_request
I've been waiting ages and my PIN hasn't gotten here.,support_request
How do I get started when I get my card?,support_request
Show me where I can see the PIN?,support_request
How do I find my new pin?,support_request
